,team_1,team_2,team_1_rating,team_2_rating,capacity,month,derby,year,city,temprature,precipitation,attendance,occuper
2380,23,15,14,18,48707,3,False,2001,14,6,18,43011,88
2381,4,11,15,5,39414,3,False,2001,31,7,40,33226,84
2382,21,12,19,1,33597,3,False,2001,9,6,21,33041,98
2383,13,10,7,13,42749,3,False,2001,13,6,19,37341,87
2384,15,14,17,18,28723,3,False,2001,25,6,25,27203,94
2385,26,2,9,6,27111,3,True,2001,16,8,29,26354,97
2386,30,16,10,3,25700,3,False,2001,16,8,29,21103,82
2387,29,9,16,11,30311,3,False,2001,2,5,23,25440,83
2388,6,22,12,20,33746,3,False,2001,21,6,18,25734,76
2389,19,23,8,14,36284,3,False,2001,16,8,29,36062,99
2390,7,1,4,2,52305,3,False,2001,18,4,106,52067,99
2391,23,7,14,2,48707,2,False,2001,14,4,17,48290,99
2392,11,26,6,10,37792,2,False,2001,22,4,29,39374,104
2393,12,13,1,7,75643,2,False,2001,26,5,28,67592,89
2394,1,30,3,9,38419,2,True,2001,16,6,47,38029,98
2395,22,21,20,19,22000,2,False,2001,6,5,23,21620,98
2396,16,4,4,16,54074,2,True,2001,31,6,40,44371,82
2397,9,15,13,17,32384,2,False,2001,4,6,23,31380,96
2398,10,6,11,12,35345,2,False,2001,16,6,47,35420,100
2399,6,30,11,9,33746,2,False,2001,21,5,21,26235,77
2400,26,12,10,1,27111,2,False,2001,16,6,47,26475,97
2401,4,1,16,4,39414,2,False,2001,31,6,40,30859,78
2402,13,2,7,5,42749,2,False,2001,13,5,23,41137,96
2403,15,10,17,13,28723,2,False,2001,25,5,28,24342,84
2404,21,23,19,12,33597,2,False,2001,9,5,23,31771,94
2405,30,14,9,18,25700,2,False,2001,16,6,47,19580,76
2406,29,16,14,2,30311,2,False,2001,2,3,27,25608,84
2407,6,11,11,6,33746,2,False,2001,21,5,21,30221,89
2408,7,9,3,15,52305,2,False,2001,18,3,122,51857,99
2409,19,22,8,20,36284,2,False,2001,16,6,47,35973,99
2410,11,16,6,3,37792,2,False,2001,22,4,29,40216,106
2411,6,26,16,8,33746,2,False,2001,21,5,21,24189,71
2412,21,19,19,9,33597,2,False,2001,9,5,23,27721,82
2413,1,9,4,13,38419,2,False,2001,16,6,47,38024,98
2414,4,29,14,12,39414,2,False,2001,31,6,40,33069,83
2415,30,13,10,7,25700,2,False,2001,16,6,47,20041,77
2416,22,2,20,5,22000,2,False,2001,6,5,23,19950,90
2417,12,23,1,15,75643,2,False,2001,26,5,28,67587,89
2418,7,15,2,18,52305,2,False,2001,18,3,122,52094,99
2419,10,14,11,17,35345,2,False,2001,16,6,47,35307,99
2420,13,4,7,12,42749,1,False,2001,13,4,34,32460,75
2421,14,1,17,2,31367,1,False,2001,12,5,32,25893,82
2422,29,30,15,10,30311,1,False,2001,2,4,31,25156,82
2423,9,10,11,14,32384,1,False,2001,4,6,35,31879,98
2424,19,7,8,3,36284,1,False,2001,16,6,52,35798,98
2425,2,11,6,5,40834,1,False,2001,16,6,52,40614,99
2426,16,22,4,20,54074,1,False,2001,31,5,58,42305,78
2427,26,21,9,19,27111,1,False,2001,16,6,52,25387,93
2428,15,12,18,1,28723,1,False,2001,25,5,32,27350,95
2429,23,6,13,16,48707,1,False,2001,14,4,20,44579,91
2430,22,1,20,2,22000,1,False,2001,6,4,32,21344,97
2431,12,16,1,4,75643,1,False,2001,26,5,32,67599,89
2432,26,13,10,7,27111,1,False,2001,16,6,52,25681,94
2433,2,10,6,12,40834,1,True,2001,16,6,52,40035,98
2434,11,1,5,2,37792,1,False,2001,22,4,39,40143,106
2435,21,29,19,17,33597,1,False,2001,9,4,32,29658,88
2436,22,7,20,3,22000,1,False,2001,6,4,32,21354,97
2437,16,9,4,14,54074,1,False,2001,31,5,58,43710,80
2438,12,14,1,15,75643,1,False,2001,26,5,32,67552,89
2439,6,15,18,16,33746,1,False,2001,21,4,29,26104,77
2440,23,30,11,9,48707,1,False,2001,14,4,20,45124,92
2441,19,4,8,13,36284,1,False,2001,16,6,52,36056,99
2442,9,12,15,1,32384,1,False,2001,4,6,35,31858,98
2443,1,16,4,5,38419,1,False,2001,16,6,52,38132,99
2444,13,21,7,19,42749,1,False,2001,13,4,34,28881,67
2445,14,26,14,10,31367,1,False,2001,12,5,32,23365,74
2446,15,2,16,6,28723,1,False,2001,25,5,32,23891,83
2447,4,23,13,12,39414,1,False,2001,31,5,58,30736,77
2448,30,6,9,17,25700,1,False,2001,16,6,52,18975,73
2449,29,19,18,8,30311,1,False,2001,2,4,31,25077,82
2450,7,11,2,3,52305,1,False,2001,18,3,190,52130,99
2451,10,22,11,20,35345,1,False,2001,16,6,52,34698,98
2452,9,16,12,5,32384,1,False,2001,4,6,35,31527,97
2453,21,30,18,10,33597,1,False,2001,9,4,32,28165,83
2454,12,7,2,4,75643,1,False,2001,26,5,32,67646,89
2455,26,29,8,19,27111,1,False,2001,16,6,52,25893,95
2456,2,9,6,12,40834,1,False,2001,16,6,52,35156,86
2457,16,15,5,15,54074,1,False,2001,31,5,58,43710,80
2458,6,4,17,14,33746,1,False,2001,21,4,29,27463,81
2459,23,13,11,9,48707,1,False,2001,14,4,20,45324,93
2460,19,14,7,16,36284,1,False,2001,16,6,52,35131,96
2461,11,10,1,13,37792,1,False,2001,22,4,39,39320,104
2462,30,12,12,5,25700,12,False,2001,16,6,65,21159,82
2463,1,6,1,16,38419,12,False,2001,16,6,65,37948,98
2464,13,19,8,7,42749,12,False,2001,13,5,27,41134,96
2465,14,21,14,18,31367,12,False,2001,12,6,45,23529,75
2466,15,22,15,20,28723,12,False,2001,25,5,37,23037,80
2467,4,26,13,9,39414,12,False,2001,31,6,72,31131,78
2468,29,23,19,10,30311,12,False,2001,2,4,31,24517,80
2469,7,2,2,6,52305,12,False,2001,18,4,230,52123,99
2470,9,11,17,3,32384,12,False,2001,4,6,31,31622,97
2471,10,16,11,4,35345,12,False,2001,16,6,65,35103,99
2472,1,2,2,6,38419,12,True,2001,16,6,65,38079,99
2473,15,11,15,4,28723,12,False,2001,25,5,37,27060,94
2474,30,26,10,12,25700,12,True,2001,16,6,65,17900,69
2475,13,16,8,3,42749,12,False,2001,13,5,27,42602,99
2476,14,23,14,9,31367,12,False,2001,12,6,45,29869,95
2477,4,12,13,5,39414,12,False,2001,31,6,72,39948,101
2478,29,22,19,20,30311,12,False,2001,2,4,31,24403,80
2479,7,6,1,16,52305,12,False,2001,18,4,230,52127,99
2480,9,19,17,7,32384,12,False,2001,4,6,31,31719,97
2481,10,21,11,18,35345,12,False,2001,16,6,65,31379,88
2482,2,15,6,14,40834,12,False,2001,16,6,65,34063,83
2483,16,1,3,2,54074,12,False,2001,31,6,72,44297,81
2484,21,13,18,8,33597,12,False,2001,9,5,29,28001,83
2485,26,14,13,12,27111,12,False,2001,16,6,65,25857,95
2486,11,7,4,1,37792,12,False,2001,22,4,43,40287,106
2487,22,10,19,15,22000,12,False,2001,6,5,29,20131,91
2488,12,9,5,17,75643,12,False,2001,26,5,37,67638,89
2489,23,4,11,9,48707,12,False,2001,14,4,22,48013,98
2490,19,29,7,20,36284,12,False,2001,16,6,65,36040,99
2491,11,4,3,9,37792,12,False,2001,22,4,43,40201,106
2492,1,7,4,1,38419,12,False,2001,16,6,65,38012,98
2493,13,29,8,20,42749,12,False,2001,13,5,27,29320,68
2494,11,22,3,18,37792,12,False,2001,22,4,43,38337,101
2495,2,16,5,2,40834,12,False,2001,16,6,65,41174,100
2496,15,26,12,11,28723,12,False,2001,25,5,37,20834,72
2497,4,21,9,19,39414,12,False,2001,31,6,72,30615,77
2498,6,12,16,6,33746,12,False,2001,21,5,28,34358,101
2499,7,14,1,15,52305,12,False,2001,18,4,230,50064,95
2500,9,23,17,13,32384,12,False,2001,4,6,31,29459,90
2501,19,30,7,10,36284,12,True,2001,16,6,65,36054,99
2502,10,1,14,4,35345,12,True,2001,16,6,65,34523,97
2503,16,30,1,9,54074,12,False,2001,31,6,72,37163,68
2504,12,21,5,18,75643,12,False,2001,26,5,37,67577,89
2505,14,11,14,3,31367,12,False,2001,12,6,45,28309,90
2506,23,2,13,6,48707,12,False,2001,14,4,22,48017,98
2507,29,7,20,4,30311,12,False,2001,2,4,31,24748,81
2508,1,13,2,7,38419,12,False,2001,16,6,65,38074,99
2509,26,19,10,8,27111,12,True,2001,16,6,65,25125,92
2510,21,15,18,12,33597,12,False,2001,9,5,29,25712,76
2511,30,4,9,11,25700,12,False,2001,16,6,65,19338,75
2512,22,9,19,17,22000,12,False,2001,6,5,29,20321,92
2513,16,6,1,15,54074,12,False,2001,31,6,72,43674,80
2514,12,10,5,16,75643,12,False,2001,26,5,37,67582,89
2515,2,26,7,15,40834,12,True,2001,16,6,65,33504,82
2516,10,13,16,6,35345,12,False,2001,16,6,65,28377,80
2517,19,15,5,10,36284,12,False,2001,16,6,65,32971,90
2518,30,11,12,3,25700,12,False,2001,16,6,65,20918,81
2519,4,9,9,18,39414,12,False,2001,31,6,72,28138,71
2520,12,2,8,7,75643,12,False,2001,26,5,37,67544,89
2521,13,22,6,17,42749,12,False,2001,13,5,27,30711,71
2522,14,6,11,14,31367,12,False,2001,12,6,45,23849,76
2523,26,7,15,4,27111,12,False,2001,16,6,65,24151,89
2524,21,16,19,1,33597,12,False,2001,9,5,29,33289,99
2525,29,1,20,2,30311,12,False,2001,2,4,31,24666,81
2526,23,10,13,16,48707,12,False,2001,14,4,22,47437,97
2527,16,23,1,13,54074,11,False,2001,31,8,67,43537,80
2528,11,13,2,5,37792,11,False,2001,22,6,43,40159,106
2529,6,29,14,20,33746,11,False,2001,21,7,29,32586,96
2530,1,12,3,6,38419,11,False,2001,16,9,72,38174,99
2531,15,30,9,11,28723,11,False,2001,25,7,35,23848,83
2532,2,14,8,10,40834,11,False,2001,16,9,72,37976,93
2533,22,4,19,12,22000,11,False,2001,6,7,29,21539,97
2534,7,21,4,18,52305,11,False,2001,18,6,202,50070,95
2535,9,26,17,16,32384,11,False,2001,4,8,28,31198,96
2536,10,19,15,7,35345,11,True,2001,16,9,72,32780,92
2537,26,10,16,15,27111,11,True,2001,16,9,72,23198,85
2538,4,2,12,7,39414,11,False,2001,31,8,67,30555,77
2539,23,11,13,2,48707,11,False,2001,14,6,26,48005,98
2540,29,15,19,8,30311,11,False,2001,2,6,34,22335,73
2541,14,16,9,1,31367,11,False,2001,12,8,43,28859,92
2542,13,6,3,14,42749,11,False,2001,13,7,31,35424,82
2543,21,9,17,20,33597,11,False,2001,9,7,29,32063,95
2544,30,7,11,6,25700,11,False,2001,16,9,72,21159,82
2545,12,22,4,18,75643,11,False,2001,26,7,35,67651,89
2546,19,1,10,5,36284,11,True,2001,16,9,72,36049,99
2547,16,12,2,6,54074,11,False,2001,31,8,67,44361,82
2548,11,19,1,9,37792,11,False,2001,22,6,43,40203,106
2549,1,26,5,15,38419,11,True,2001,16,9,72,38010,98
2550,2,29,7,18,40834,11,False,2001,16,9,72,40497,99
2551,22,23,17,16,22000,11,False,2001,6,7,29,20573,93
2552,15,4,10,11,28723,11,False,2001,25,7,35,27343,95
2553,6,21,13,20,33746,11,False,2001,21,7,29,28117,83
2554,7,13,4,3,52305,11,False,2001,18,6,202,51057,97
2555,9,14,19,8,32384,11,False,2001,4,8,28,30523,94
2556,10,30,14,12,35345,11,True,2001,16,9,72,26217,74
2557,14,22,10,20,31367,10,False,2001,12,11,54,21873,69
2558,29,10,17,12,30311,10,False,2001,2,9,38,22834,75
2559,21,2,18,8,33597,10,False,2001,9,11,36,28910,86
2560,12,11,5,2,75643,10,False,2001,26,11,46,67555,89
2561,13,15,1,9,42749,10,False,2001,13,11,31,33599,78
2562,26,16,16,4,27111,10,False,2001,16,13,61,22887,84
2563,4,7,11,6,39414,10,False,2001,31,12,58,37524,95
2564,30,9,14,19,25700,10,False,2001,16,13,61,18771,73
2565,23,1,13,3,48707,10,False,2001,14,10,33,48029,98
2566,19,6,7,15,36284,10,False,2001,16,13,61,36062,99
2567,13,26,3,15,42749,10,False,2001,13,11,31,27701,64
2568,9,29,18,17,32384,10,False,2001,4,12,29,29614,91
2569,10,2,14,7,35345,10,True,2001,16,13,61,26520,75
2570,6,23,13,12,33746,10,False,2001,21,10,32,28432,84
2571,30,29,15,17,25700,10,False,2001,16,13,61,17221,67
2572,7,19,10,9,52305,10,False,2001,18,9,161,50593,96
2573,11,2,1,7,37792,10,False,2001,22,9,40,40171,106
2574,1,14,2,11,38419,10,False,2001,16,13,61,38108,99
2575,21,26,18,14,33597,10,False,2001,9,11,36,30221,89
2576,4,13,8,5,39414,10,False,2001,31,12,58,33352,84
2577,22,16,20,4,22000,10,False,2001,6,11,36,21886,99
2578,12,15,3,6,75643,10,False,2001,26,11,46,67559,89
2579,10,9,16,19,35345,10,False,2001,16,13,61,25842,73
2580,19,21,12,18,36284,10,False,2001,16,13,61,30148,83
2581,14,10,8,19,31367,10,False,2001,12,11,54,22712,72
2582,13,30,4,15,42749,10,False,2001,13,11,31,28579,66
2583,16,11,7,1,54074,10,False,2001,31,12,58,44352,82
2584,15,7,9,5,28723,10,False,2001,25,11,46,25631,89
2585,26,6,13,14,27111,10,False,2001,16,13,61,20451,75
2586,2,22,6,20,40834,10,False,2001,16,13,61,40370,98
2587,29,4,16,11,30311,10,False,2001,2,9,38,22820,75
2588,9,1,17,2,32384,10,False,2001,4,12,29,29759,91
2589,23,12,10,3,48707,10,False,2001,14,10,33,48305,99
2590,30,2,14,9,25700,9,True,2001,16,16,41,20197,78
2591,7,16,8,6,52305,9,False,2001,18,12,101,52095,99
2592,13,14,4,11,42749,9,False,2001,13,14,17,28623,66
2593,29,11,17,1,30311,9,False,2001,2,13,27,22643,74
2594,15,23,5,7,28723,9,False,2001,25,14,26,24520,85
2595,26,22,12,20,27111,9,False,2001,16,16,41,20451,75
2596,21,1,19,2,33597,9,False,2001,9,14,21,29200,86
2597,4,10,10,18,39414,9,False,2001,31,15,49,32049,81
2598,6,9,15,16,33746,9,False,2001,21,14,18,26142,77
2599,19,12,13,3,36284,9,False,2001,16,16,41,36038,99
2600,7,22,5,19,52305,9,False,2001,18,12,101,49185,94
2601,9,13,20,6,32384,9,False,2001,4,15,15,26794,82
2602,2,6,7,13,40834,9,False,2001,16,16,41,36767,90
2603,11,21,1,18,37792,9,False,2001,22,12,21,39155,103
2604,10,7,15,5,35345,9,False,2001,16,16,41,28840,81
2605,1,15,3,2,38419,9,False,2001,16,16,41,38014,98
2606,14,4,9,12,31367,9,False,2001,12,14,30,27732,88
2607,22,30,19,14,22000,9,False,2001,6,14,21,18918,85
2608,16,19,8,11,54074,9,False,2001,31,15,49,44116,81
2609,12,29,4,17,75643,9,False,2001,26,14,26,67551,89
2610,23,26,10,16,48707,9,False,2001,14,13,19,46825,96
2611,14,15,12,1,31367,9,False,2001,12,14,30,25949,82
2612,23,19,8,7,48707,9,False,2001,14,13,19,47310,97
2613,22,6,18,13,22000,9,False,2001,6,14,21,15415,70
2614,26,11,17,2,27111,9,False,2001,16,16,41,20451,75
2615,19,2,7,6,36284,9,True,2001,16,16,41,36037,99
2616,13,23,10,8,42749,9,False,2001,13,14,17,31668,74
2617,29,14,14,12,30311,9,False,2001,2,13,27,22126,72
2618,4,16,9,11,39414,9,True,2001,31,15,49,39554,100
2619,15,9,1,19,28723,9,False,2001,25,14,26,24378,84
2620,21,22,16,18,33597,9,False,2001,9,14,21,26863,79
2621,30,1,15,3,25700,9,True,2001,16,16,41,20805,80
2622,6,10,13,20,33746,9,False,2001,21,14,18,25445,75
2623,7,12,4,5,52305,9,False,2001,18,12,101,52056,99
2624,19,9,11,19,36284,9,False,2001,16,16,41,33668,92
2625,26,30,14,10,27111,9,True,2001,16,16,41,20451,75
2626,2,1,9,4,40834,9,True,2001,16,16,41,40855,100
2627,21,10,12,17,33597,9,False,2001,9,14,21,27802,82
2628,11,15,3,1,37792,9,False,2001,22,12,21,40153,106
2629,22,29,18,13,22000,9,False,2001,6,14,21,18774,85
2630,16,13,16,8,54074,9,False,2001,31,15,49,44102,81
2631,12,4,2,5,75643,9,False,2001,26,14,26,67534,89
2632,6,7,20,7,33746,9,False,2001,21,14,18,30044,89
2633,23,14,6,15,48707,9,False,2001,14,13,19,45103,92
2634,15,16,1,12,28723,8,False,2001,25,16,31,27205,94
2635,13,12,15,5,42749,8,False,2001,13,16,27,42632,99
2636,7,23,14,10,52305,8,False,2001,18,13,104,52021,99
2637,1,22,4,20,38419,8,False,2001,16,18,57,37909,98
2638,14,19,8,16,31367,8,False,2001,12,16,35,24992,79
2639,4,6,2,19,39414,8,False,2001,31,16,66,32829,83
2640,30,21,7,9,25700,8,False,2001,16,18,57,15641,60
2641,29,26,11,13,30311,8,False,2001,2,16,36,22804,75
2642,9,2,18,6,32384,8,False,2001,4,17,10,31107,96
2643,10,11,17,3,35345,8,False,2001,16,18,57,24517,69
2644,30,23,6,10,25700,8,False,2001,16,18,57,20197,78
2645,14,12,15,3,31367,8,False,2001,12,16,35,29836,95
2646,29,21,7,9,30311,8,False,2001,2,16,36,21097,69
2647,1,11,5,2,38419,8,False,2001,16,18,57,38062,99
2648,15,6,1,20,28723,8,False,2001,25,16,31,20747,72
2649,4,19,4,11,39414,8,False,2001,31,16,66,29503,74
2650,2,7,12,13,40834,8,False,2001,16,18,57,40124,98
2651,12,30,3,6,75643,8,False,2001,26,16,31,67534,89
2652,26,4,16,4,27111,8,False,2001,16,18,57,20451,75
2653,21,14,9,15,33597,8,False,2001,9,16,24,28236,84
2654,11,9,2,18,37792,8,False,2001,22,15,31,39715,105
2655,22,15,19,1,22000,8,False,2001,6,16,24,21455,97
2656,16,10,8,17,54074,8,False,2001,31,16,66,43935,81
2657,6,1,20,5,33746,8,False,2001,21,16,24,31557,93
2658,23,29,10,7,48707,8,False,2001,14,15,31,47370,97
2659,19,13,11,14,36284,8,False,2001,16,18,57,36059,99
2660,31,10,13,18,30079,5,False,2002,13,12,26,29505,98
2661,15,6,17,11,28723,5,False,2002,25,12,21,27241,94
2662,26,30,12,14,27111,5,True,2002,16,14,52,26108,96
2663,2,16,4,5,40834,5,False,2002,16,14,52,41911,102
2664,4,12,7,1,39414,5,False,2002,31,12,53,40618,103
2665,11,13,15,16,37792,5,False,2002,22,10,26,40205,106
2666,5,9,9,8,35150,5,False,2002,26,12,21,34957,99
2667,23,1,20,2,48707,5,False,2002,14,10,23,40188,82
2668,19,14,10,6,36284,5,False,2002,16,14,52,36036,99
2669,32,7,19,3,26445,5,False,2002,3,12,26,27036,102
2670,1,9,2,11,38419,5,False,2002,16,14,52,38052,99
2671,1,11,2,16,38419,5,False,2002,16,14,52,38127,99
2672,12,26,1,12,75643,5,False,2002,26,12,21,67721,89
2673,13,23,14,20,42749,5,False,2002,13,12,26,36963,86
2674,14,32,7,19,31367,5,False,2002,12,12,32,27470,87
2675,30,4,15,6,18439,5,False,2002,16,14,52,18385,99
2676,16,5,5,8,54074,5,False,2002,31,12,53,44220,81
2677,6,19,10,9,33746,5,False,2002,21,11,19,30230,89
2678,7,31,3,13,52305,5,False,2002,18,9,116,52146,99
2679,10,2,18,4,35345,5,True,2002,16,14,52,35042,99
2680,9,15,11,17,32384,5,False,2002,4,13,16,30951,95
2681,5,10,11,18,35150,4,False,2002,26,9,27,34815,99
2682,19,12,8,1,36284,4,False,2002,16,11,30,36073,99
2683,15,1,17,2,28723,4,False,2002,25,9,27,27253,94
2684,31,6,12,13,30079,4,False,2002,13,8,23,28821,95
2685,26,9,9,10,27111,4,False,2002,16,11,30,25894,95
2686,2,30,4,15,40834,4,True,2002,16,11,30,40792,99
2687,4,13,6,14,39414,4,False,2002,31,10,36,40167,101
2688,11,14,16,7,37792,4,False,2002,22,7,25,38062,100
2689,23,7,20,3,48707,4,False,2002,14,7,23,45067,92
2690,32,16,19,5,26445,4,False,2002,3,8,23,27128,102
2691,11,30,15,16,37792,4,False,2002,22,7,25,37220,98
2692,31,9,13,9,30079,4,False,2002,13,8,23,29115,96
2693,14,15,7,17,31367,4,False,2002,12,9,26,28862,92
2694,2,4,3,6,40834,4,False,2002,16,11,30,40875,100
2695,16,26,5,12,54074,4,False,2002,31,10,36,42010,77
2696,5,23,10,20,35150,4,False,2002,26,9,27,34357,97
2697,7,13,4,14,52305,4,False,2002,18,7,70,52015,99
2698,32,19,19,8,26445,4,False,2002,3,8,23,26899,101
2699,10,6,18,11,35345,4,False,2002,16,11,30,35019,99
2700,13,2,13,4,42749,4,False,2002,13,8,23,39358,92
2701,15,10,17,18,28723,4,False,2002,25,9,27,27160,94
2702,26,31,11,15,27111,4,False,2002,16,11,30,25732,94
2703,4,16,6,5,39414,4,True,2002,31,10,36,40162,101
2704,30,7,14,3,18439,4,False,2002,16,11,30,17900,97
2705,12,14,1,7,75643,4,False,2002,26,9,27,67626,89
2706,6,1,10,2,33746,4,False,2002,21,8,22,34724,102
2707,9,11,8,16,32384,4,False,2002,4,9,19,32032,98
2708,23,32,20,19,48707,4,False,2002,14,7,23,36025,73
2709,19,5,9,12,36284,4,False,2002,16,11,30,36075,99
2710,1,12,2,1,38419,4,False,2002,16,11,30,38164,99
2711,7,12,3,1,52305,4,False,2002,18,7,70,52164,99
2712,31,23,16,20,30079,4,False,2002,13,8,23,29132,96
2713,14,26,7,10,31367,4,False,2002,12,9,26,27506,87
2714,2,15,4,17,40834,4,False,2002,16,11,30,39852,97
2715,11,19,13,8,37792,4,False,2002,22,7,25,39560,104
2716,16,30,6,15,54074,4,False,2002,31,10,36,42120,77
2717,5,6,12,9,35150,4,False,2002,26,9,27,34793,98
2718,32,4,19,5,26445,4,False,2002,3,8,23,27039,102
2719,10,13,18,14,35345,4,False,2002,16,11,30,35029,99
2720,30,14,13,7,18439,4,False,2002,16,11,30,14017,76
2721,4,7,5,3,39414,4,False,2002,31,10,36,40031,101
2722,15,5,16,12,28723,4,False,2002,25,9,27,26949,93
2723,12,16,2,6,75643,4,False,2002,26,9,27,67639,89
2724,13,1,15,1,42749,4,False,2002,13,8,23,42602,99
2725,26,11,9,14,27111,4,False,2002,16,11,30,26274,96
2726,6,32,10,19,33746,4,False,2002,21,8,22,30187,89
2727,9,10,11,18,32384,4,False,2002,4,9,19,31941,98
2728,23,2,20,4,48707,4,False,2002,14,7,23,40011,82
2729,19,31,8,17,36284,4,False,2002,16,11,30,36058,99
2730,15,19,17,10,28723,3,False,2002,25,6,25,23084,80
2731,16,11,5,16,54074,3,False,2002,31,7,40,43021,79
2732,1,4,1,6,38419,3,False,2002,16,8,29,38042,99
2733,31,32,15,19,30079,3,False,2002,13,6,19,29449,97
2734,12,30,2,13,75643,3,False,2002,26,6,25,67706,89
2735,2,5,4,12,40834,3,False,2002,16,8,29,41105,100
2736,6,26,11,7,33746,3,False,2002,21,6,18,29080,86
2737,7,14,3,8,52305,3,False,2002,18,4,106,52106,99
2738,9,13,9,14,32384,3,False,2002,4,8,17,31888,98
2739,10,23,18,20,35345,3,False,2002,16,8,29,35033,99
2740,5,31,12,16,35150,3,False,2002,26,6,25,34596,98
2741,19,16,10,6,36284,3,False,2002,16,8,29,36077,99
2742,32,2,19,4,26445,3,False,2002,3,6,19,27024,102
2743,13,12,14,2,42749,3,False,2002,13,6,19,42602,99
2744,14,1,7,1,31367,3,False,2002,12,7,25,29840,95
2745,26,7,8,3,27111,3,False,2002,16,8,29,26728,98
2746,4,10,5,18,39414,3,False,2002,31,7,40,40158,101
2747,30,9,13,9,18439,3,False,2002,16,8,29,18031,97
2748,11,6,15,11,37792,3,False,2002,22,5,27,39073,103
2749,23,15,20,17,48707,3,False,2002,14,6,18,42124,86
2750,16,15,6,17,54074,3,False,2002,31,7,40,41462,76
2751,6,7,11,3,33746,3,False,2002,21,6,18,34814,103
2752,12,11,2,15,75643,3,False,2002,26,6,25,67135,88
2753,13,31,14,16,42749,3,True,2002,13,6,19,42602,99
2754,1,26,1,7,38419,3,True,2002,16,8,29,38015,98
2755,7,2,3,5,52305,3,False,2002,18,4,106,52157,99
2756,14,5,8,12,31367,3,False,2002,12,7,25,28647,91
2757,30,23,13,20,18439,3,False,2002,16,8,29,16286,88
2758,6,4,11,4,33746,3,False,2002,21,6,18,32473,96
2759,9,32,10,19,32384,3,False,2002,4,8,17,31915,98
2760,10,19,18,9,35345,3,True,2002,16,8,29,35049,99
2761,19,30,8,15,36284,2,True,2002,16,6,47,34704,95
2762,32,10,19,18,26445,2,False,2002,3,5,23,27042,102
2763,31,16,16,7,30079,2,False,2002,13,5,23,29449,97
2764,15,12,17,2,28723,2,False,2002,25,5,28,27409,95
2765,4,9,5,10,39414,2,False,2002,31,6,40,36569,92
2766,26,13,6,12,27111,2,False,2002,16,6,47,26257,96
2767,2,14,4,9,40834,2,False,2002,16,6,47,40850,100
2768,11,7,14,3,37792,2,False,2002,22,4,29,40025,105
2769,5,1,11,1,35150,2,False,2002,26,5,28,34960,99
2770,23,6,20,13,48707,2,False,2002,14,4,17,42134,86
2771,30,32,14,18,18439,2,False,2002,16,6,47,15799,85
2772,12,5,2,10,75643,2,True,2002,26,5,28,67646,89
2773,7,1,3,1,52305,2,False,2002,18,3,122,52157,99
2774,31,2,16,4,30079,2,False,2002,13,5,23,29475,97
2775,14,9,11,9,31367,2,False,2002,12,5,28,24896,79
2776,26,4,8,5,27111,2,False,2002,16,6,47,26623,98
2777,30,13,14,12,18439,2,False,2002,16,6,47,17092,92
2778,11,10,13,19,37792,2,False,2002,22,4,29,40126,106
2779,19,23,7,20,36284,2,False,2002,16,6,47,36075,99
2780,16,6,6,15,54074,2,False,2002,31,6,40,42247,78
2781,32,15,18,17,26445,2,False,2002,3,5,23,26933,101
2782,31,12,16,2,30079,2,False,2002,13,5,23,29475,97
2783,10,16,19,6,35345,2,False,2002,16,6,47,35033,99
2784,13,14,11,12,42749,2,False,2002,13,5,23,29171,68
2785,1,30,1,15,38419,2,True,2002,16,6,47,38050,99
2786,15,31,17,16,28723,2,False,2002,25,5,28,24288,84
2787,2,19,4,9,40834,2,True,2002,16,6,47,41384,101
2788,4,11,5,13,39414,2,False,2002,31,6,40,40153,101
2789,5,32,10,18,35150,2,False,2002,26,5,28,34765,98
2790,9,12,7,2,32384,2,False,2002,4,6,23,32085,99
2791,23,26,20,8,48707,2,False,2002,14,4,17,36042,73
2792,5,30,9,15,35150,1,False,2002,26,5,32,33260,94
2793,19,7,8,2,36284,1,False,2002,16,6,52,36084,99
2794,32,26,20,10,26445,1,False,2002,3,4,34,26113,98
2795,10,14,18,11,35345,1,False,2002,16,6,52,34743,98
